movieId,title,genres,date,link,img_path
5384,I Want to Live!,Crime|Drama,1958,https://www.imdb.com/title/tt0051758/?ref_=hm_tpks_tt_i_1_pd_tp3837_pbr_ic,tt0051758.png
5385,"Last Waltz, The",Documentary,1978,https://www.imdb.com/title/tt0077838/?ref_=hm_tpks_tt_i_1_pd_tp3838_pbr_ic,tt0077838.png
5387,Enough,Drama|Thriller,2002,https://www.imdb.com/title/tt0278435/?ref_=hm_tpks_tt_i_1_pd_tp3839_pbr_ic,tt0278435.png
5388,Insomnia,Action|Crime|Drama|Mystery|Thriller,2002,https://www.imdb.com/title/tt0278504/?ref_=hm_tpks_tt_i_1_pd_tp3840_pbr_ic,tt0278504.png
5389,Spirit: Stallion of the Cimarron,Adventure|Animation|Children|Western,2002,https://www.imdb.com/title/tt0166813/?ref_=hm_tpks_tt_i_1_pd_tp3841_pbr_ic,tt0166813.png
5390,CQ,Drama,2001,https://www.imdb.com/title/tt0254199/?ref_=hm_tpks_tt_i_1_pd_tp3842_pbr_ic,tt0254199.png
5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations),Drama,2001,https://www.imdb.com/title/tt0268690/?ref_=hm_tpks_tt_i_1_pd_tp3843_pbr_ic,tt0268690.png
5397,Monkey Business,Comedy|Sci-Fi,1952,https://www.imdb.com/title/tt0044916/?ref_=hm_tpks_tt_i_1_pd_tp3844_pbr_ic,tt0044916.png
5398,Requiem for a Heavyweight,Drama,1962,https://www.imdb.com/title/tt0056406/?ref_=hm_tpks_tt_i_1_pd_tp3845_pbr_ic,tt0056406.png
5400,"Sum of All Fears, The",Drama|Thriller,2002,https://www.imdb.com/title/tt0164184/?ref_=hm_tpks_tt_i_1_pd_tp3846_pbr_ic,tt0164184.png
5401,Undercover Brother,Comedy,2002,https://www.imdb.com/title/tt0279493/?ref_=hm_tpks_tt_i_1_pd_tp3847_pbr_ic,tt0279493.png
5404,84 Charing Cross Road,Drama|Romance,1987,https://www.imdb.com/title/tt0090570/?ref_=hm_tpks_tt_i_1_pd_tp3848_pbr_ic,tt0090570.png
5409,Rapid Fire,Action,1992,https://www.imdb.com/title/tt0105219/?ref_=hm_tpks_tt_i_1_pd_tp3849_pbr_ic,tt0105219.png
5410,Silent Running,Drama|Sci-Fi,1972,https://www.imdb.com/title/tt0067756/?ref_=hm_tpks_tt_i_1_pd_tp3850_pbr_ic,tt0067756.png
5414,Bad Company,Action|Comedy|Crime,2002,https://www.imdb.com/title/tt0280486/?ref_=hm_tpks_tt_i_1_pd_tp3851_pbr_ic,tt0280486.png
5415,Divine Secrets of the Ya-Ya Sisterhood,Comedy|Drama,2002,https://www.imdb.com/title/tt0279778/?ref_=hm_tpks_tt_i_1_pd_tp3852_pbr_ic,tt0279778.png
5416,Cherish,Comedy|Drama|Thriller,2002,https://www.imdb.com/title/tt0298798/?ref_=hm_tpks_tt_i_1_pd_tp3853_pbr_ic,tt0298798.png
5417,"Fast Runner, The (Atanarjuat)",Drama|Fantasy,2001,https://www.imdb.com/title/tt0285441/?ref_=hm_tpks_tt_i_1_pd_tp3854_pbr_ic,tt0285441.png
5418,"Bourne Identity, The",Action|Mystery|Thriller,2002,https://www.imdb.com/title/tt0258463/?ref_=hm_tpks_tt_i_1_pd_tp3855_pbr_ic,tt0258463.png
5419,Scooby-Doo,Adventure|Children|Comedy|Fantasy|Mystery,2002,https://www.imdb.com/title/tt0267913/?ref_=hm_tpks_tt_i_1_pd_tp3856_pbr_ic,tt0267913.png
5420,Windtalkers,Action|Drama|War,2002,https://www.imdb.com/title/tt0245562/?ref_=hm_tpks_tt_i_1_pd_tp3857_pbr_ic,tt0245562.png
5421,"Dangerous Lives of Altar Boys, The",Drama,2002,https://www.imdb.com/title/tt0238924/?ref_=hm_tpks_tt_i_1_pd_tp3858_pbr_ic,tt0238924.png
5422,"Emperor's New Clothes, The",Comedy,2001,https://www.imdb.com/title/tt0282768/?ref_=hm_tpks_tt_i_1_pd_tp3859_pbr_ic,tt0282768.png
5423,Gangster No. 1,Action|Crime|Thriller,2000,https://www.imdb.com/title/tt0210065/?ref_=hm_tpks_tt_i_1_pd_tp3860_pbr_ic,tt0210065.png
5424,Harvard Man,Crime|Drama|Romance|Thriller,2001,https://www.imdb.com/title/tt0242508/?ref_=hm_tpks_tt_i_1_pd_tp3861_pbr_ic,tt0242508.png
5425,Dark Blue World (Tmavomodr첵 svet),Drama|War,2001,https://www.imdb.com/title/tt0244479/?ref_=hm_tpks_tt_i_1_pd_tp3862_pbr_ic,tt0244479.png
5427,Caveman,Comedy,1981,https://www.imdb.com/title/tt0082146/?ref_=hm_tpks_tt_i_1_pd_tp3863_pbr_ic,tt0082146.png
5428,Cheech & Chong's The Corsican Brothers,Comedy,1984,https://www.imdb.com/title/tt0087042/?ref_=hm_tpks_tt_i_1_pd_tp3864_pbr_ic,tt0087042.png
5433,Silver Bullet (Stephen King's Silver Bullet),Adventure|Drama|Horror|Mystery|Thriller,1985,https://www.imdb.com/title/tt0090021/?ref_=hm_tpks_tt_i_1_pd_tp3865_pbr_ic,tt0090021.png
5434,"Sorry, Wrong Number",Drama|Film-Noir|Thriller,1948,https://www.imdb.com/title/tt0040823/?ref_=hm_tpks_tt_i_1_pd_tp3866_pbr_ic,tt0040823.png
5435,Hombre,Western,1967,https://www.imdb.com/title/tt0061770/?ref_=hm_tpks_tt_i_1_pd_tp3867_pbr_ic,tt0061770.png
5437,"Manhattan Project, The",Comedy|Sci-Fi|Thriller,1986,https://www.imdb.com/title/tt0091472/?ref_=hm_tpks_tt_i_1_pd_tp3868_pbr_ic,tt0091472.png
5438,Men at Work,Action|Comedy,1990,https://www.imdb.com/title/tt0100135/?ref_=hm_tpks_tt_i_1_pd_tp3869_pbr_ic,tt0100135.png
5440,She Wore a Yellow Ribbon,Western,1949,https://www.imdb.com/title/tt0041866/?ref_=hm_tpks_tt_i_1_pd_tp3870_pbr_ic,tt0041866.png
5442,V. I. Warshawski,Action|Comedy|Crime,1991,https://www.imdb.com/title/tt0103184/?ref_=hm_tpks_tt_i_1_pd_tp3871_pbr_ic,tt0103184.png
5443,Juwanna Mann,Comedy,2002,https://www.imdb.com/title/tt0247444/?ref_=hm_tpks_tt_i_1_pd_tp3872_pbr_ic,tt0247444.png
5444,Lilo & Stitch,Adventure|Animation|Children|Sci-Fi,2002,https://www.imdb.com/title/tt0275847/?ref_=hm_tpks_tt_i_1_pd_tp3873_pbr_ic,tt0275847.png
5445,Minority Report,Action|Crime|Mystery|Sci-Fi|Thriller,2002,https://www.imdb.com/title/tt0181689/?ref_=hm_tpks_tt_i_1_pd_tp3874_pbr_ic,tt0181689.png
5446,Rabbit-Proof Fence,Adventure|Drama,2002,https://www.imdb.com/title/tt0252444/?ref_=hm_tpks_tt_i_1_pd_tp3875_pbr_ic,tt0252444.png
5447,Sunshine State,Drama,2002,https://www.imdb.com/title/tt0286179/?ref_=hm_tpks_tt_i_1_pd_tp3876_pbr_ic,tt0286179.png
5448,Hey Arnold! The Movie,Adventure|Animation|Children|Comedy,2002,https://www.imdb.com/title/tt0314166/?ref_=hm_tpks_tt_i_1_pd_tp3877_pbr_ic,tt0314166.png
5449,Mr. Deeds,Comedy|Romance,2002,https://www.imdb.com/title/tt0280590/?ref_=hm_tpks_tt_i_1_pd_tp3878_pbr_ic,tt0280590.png
5450,Lovely & Amazing,Comedy|Drama|Romance,2001,https://www.imdb.com/title/tt0258273/?ref_=hm_tpks_tt_i_1_pd_tp3879_pbr_ic,tt0258273.png
5451,Pumpkin,Comedy|Drama|Romance,2002,https://www.imdb.com/title/tt0265591/?ref_=hm_tpks_tt_i_1_pd_tp3880_pbr_ic,tt0265591.png
5452,Look Who's Talking Now,Children|Comedy|Romance,1993,https://www.imdb.com/title/tt0107438/?ref_=hm_tpks_tt_i_1_pd_tp3881_pbr_ic,tt0107438.png
5454,Mo' Money,Comedy|Romance,1992,https://www.imdb.com/title/tt0104897/?ref_=hm_tpks_tt_i_1_pd_tp3882_pbr_ic,tt0104897.png
5455,"Object of Beauty, The",Comedy|Drama,1991,https://www.imdb.com/title/tt0102573/?ref_=hm_tpks_tt_i_1_pd_tp3883_pbr_ic,tt0102573.png
5456,Wagons East,Comedy|Western,1994,https://www.imdb.com/title/tt0111653/?ref_=hm_tpks_tt_i_1_pd_tp3884_pbr_ic,tt0111653.png
5458,Like Mike,Children|Comedy|Fantasy,2002,https://www.imdb.com/title/tt0308506/?ref_=hm_tpks_tt_i_1_pd_tp3885_pbr_ic,tt0308506.png
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2),Action|Comedy|Sci-Fi,2002,https://www.imdb.com/title/tt0120912/?ref_=hm_tpks_tt_i_1_pd_tp3886_pbr_ic,tt0120912.png
5460,"Powerpuff Girls, The",Action|Animation|Children|Comedy,2002,https://www.imdb.com/title/tt0289408/?ref_=hm_tpks_tt_i_1_pd_tp3887_pbr_ic,tt0289408.png
5461,Me Without You,Comedy|Drama,2001,https://www.imdb.com/title/tt0263725/?ref_=hm_tpks_tt_i_1_pd_tp3888_pbr_ic,tt0263725.png
5462,"Crocodile Hunter: Collision Course, The",Adventure|Comedy,2002,https://www.imdb.com/title/tt0305396/?ref_=hm_tpks_tt_i_1_pd_tp3889_pbr_ic,tt0305396.png
5463,Reign of Fire,Action|Adventure|Fantasy,2002,https://www.imdb.com/title/tt0253556/?ref_=hm_tpks_tt_i_1_pd_tp3890_pbr_ic,tt0253556.png
5464,Road to Perdition,Crime|Drama,2002,https://www.imdb.com/title/tt0257044/?ref_=hm_tpks_tt_i_1_pd_tp3891_pbr_ic,tt0257044.png
5465,All About Lily Chou-Chou (Riri Shushu no subete),Crime|Drama|Thriller,2001,https://www.imdb.com/title/tt0297721/?ref_=hm_tpks_tt_i_1_pd_tp3892_pbr_ic,tt0297721.png
5466,My Wife is an Actress (Ma Femme est une Actrice),Comedy|Drama|Romance,2001,https://www.imdb.com/title/tt0269499/?ref_=hm_tpks_tt_i_1_pd_tp3893_pbr_ic,tt0269499.png
5468,20 Million Miles to Earth,Sci-Fi,1957,https://www.imdb.com/title/tt0050084/?ref_=hm_tpks_tt_i_1_pd_tp3894_pbr_ic,tt0050084.png
5470,The Importance of Being Earnest,Comedy|Romance,1952,https://www.imdb.com/title/tt0044744/?ref_=hm_tpks_tt_i_1_pd_tp3895_pbr_ic,tt0044744.png
5471,Perfect,Drama|Romance,1985,https://www.imdb.com/title/tt0089798/?ref_=hm_tpks_tt_i_1_pd_tp3896_pbr_ic,tt0089798.png
5472,1776,Children|Drama|Musical,1972,https://www.imdb.com/title/tt0068156/?ref_=hm_tpks_tt_i_1_pd_tp3897_pbr_ic,tt0068156.png
5475,Z,Drama|Mystery|Thriller,1969,https://www.imdb.com/title/tt0065234/?ref_=hm_tpks_tt_i_1_pd_tp3898_pbr_ic,tt0065234.png
5476,Halloween: Resurrection (Halloween 8),Horror|Thriller,2002,https://www.imdb.com/title/tt0220506/?ref_=hm_tpks_tt_i_1_pd_tp3899_pbr_ic,tt0220506.png
5477,Sex and Lucia (Luc챠a y el sexo),Drama|Romance,2001,https://www.imdb.com/title/tt0254455/?ref_=hm_tpks_tt_i_1_pd_tp3900_pbr_ic,tt0254455.png
5478,Eight Legged Freaks,Action|Comedy|Horror|Sci-Fi,2002,https://www.imdb.com/title/tt0271367/?ref_=hm_tpks_tt_i_1_pd_tp3901_pbr_ic,tt0271367.png
5479,K-19: The Widowmaker,Action|Adventure|Drama|Thriller,2002,https://www.imdb.com/title/tt0267626/?ref_=hm_tpks_tt_i_1_pd_tp3902_pbr_ic,tt0267626.png
5480,Stuart Little 2,Children|Comedy,2002,https://www.imdb.com/title/tt0243585/?ref_=hm_tpks_tt_i_1_pd_tp3903_pbr_ic,tt0243585.png
5481,Austin Powers in Goldmember,Comedy,2002,https://www.imdb.com/title/tt0295178/?ref_=hm_tpks_tt_i_1_pd_tp3904_pbr_ic,tt0295178.png
5483,"Kid Stays in the Picture, The",Documentary,2002,https://www.imdb.com/title/tt0303353/?ref_=hm_tpks_tt_i_1_pd_tp3905_pbr_ic,tt0303353.png
5485,Tadpole,Comedy|Drama|Romance,2002,https://www.imdb.com/title/tt0271219/?ref_=hm_tpks_tt_i_1_pd_tp3906_pbr_ic,tt0271219.png
5486,Who Is Cletis Tout?,Comedy,2001,https://www.imdb.com/title/tt0246500/?ref_=hm_tpks_tt_i_1_pd_tp3907_pbr_ic,tt0246500.png
5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht),Horror,1979,https://www.imdb.com/title/tt0079641/?ref_=hm_tpks_tt_i_1_pd_tp3908_pbr_ic,tt0079641.png
5490,The Big Bus,Action|Comedy,1976,https://www.imdb.com/title/tt0074205/?ref_=hm_tpks_tt_i_1_pd_tp3909_pbr_ic,tt0074205.png
5493,In Like Flint,Action|Adventure|Comedy,1967,https://www.imdb.com/title/tt0061810/?ref_=hm_tpks_tt_i_1_pd_tp3910_pbr_ic,tt0061810.png
5497,Our Man Flint,Adventure|Comedy|Sci-Fi,1965,https://www.imdb.com/title/tt0059557/?ref_=hm_tpks_tt_i_1_pd_tp3911_pbr_ic,tt0059557.png
5498,Red Beard (Akahige),Drama,1965,https://www.imdb.com/title/tt0058888/?ref_=hm_tpks_tt_i_1_pd_tp3912_pbr_ic,tt0058888.png
5499,Robin and Marian,Adventure|Drama|Romance,1976,https://www.imdb.com/title/tt0075147/?ref_=hm_tpks_tt_i_1_pd_tp3913_pbr_ic,tt0075147.png
5500,Top Secret!,Comedy,1984,https://www.imdb.com/title/tt0088286/?ref_=hm_tpks_tt_i_1_pd_tp3914_pbr_ic,tt0088286.png
5501,"Master of Disguise, The",Comedy|Mystery,2002,https://www.imdb.com/title/tt0295427/?ref_=hm_tpks_tt_i_1_pd_tp3915_pbr_ic,tt0295427.png
5502,Signs,Horror|Sci-Fi|Thriller,2002,https://www.imdb.com/title/tt0286106/?ref_=hm_tpks_tt_i_1_pd_tp3916_pbr_ic,tt0286106.png
5503,"Last Kiss, The (Ultimo bacio, L')",Comedy|Drama|Romance,2001,https://www.imdb.com/title/tt0265930/?ref_=hm_tpks_tt_i_1_pd_tp3917_pbr_ic,tt0265930.png
5504,Spy Kids 2: The Island of Lost Dreams,Adventure|Children,2002,https://www.imdb.com/title/tt0287717/?ref_=hm_tpks_tt_i_1_pd_tp3918_pbr_ic,tt0287717.png
5505,"Good Girl, The",Comedy|Drama,2002,https://www.imdb.com/title/tt0279113/?ref_=hm_tpks_tt_i_1_pd_tp3919_pbr_ic,tt0279113.png
5506,Blood Work,Crime|Drama|Mystery|Thriller,2002,https://www.imdb.com/title/tt0309377/?ref_=hm_tpks_tt_i_1_pd_tp3920_pbr_ic,tt0309377.png
5507,xXx,Action|Crime|Thriller,2002,https://www.imdb.com/title/tt0295701/?ref_=hm_tpks_tt_i_1_pd_tp3921_pbr_ic,tt0295701.png
5508,24 Hour Party People,Comedy|Drama|Musical,2002,https://www.imdb.com/title/tt0274309/?ref_=hm_tpks_tt_i_1_pd_tp3922_pbr_ic,tt0274309.png
5512,Secret Ballot (Raye makhfi),Comedy,2001,https://www.imdb.com/title/tt0290823/?ref_=hm_tpks_tt_i_1_pd_tp3923_pbr_ic,tt0290823.png
5513,Martin Lawrence Live: Runteldat,Comedy|Documentary,2002,https://www.imdb.com/title/tt0327036/?ref_=hm_tpks_tt_i_1_pd_tp3924_pbr_ic,tt0327036.png
5515,Songs From the Second Floor (S책nger fr책n andra v책ningen),Drama,2000,https://www.imdb.com/title/tt0120263/?ref_=hm_tpks_tt_i_1_pd_tp3925_pbr_ic,tt0120263.png
5521,"Principal, The",Action|Crime|Drama,1987,https://www.imdb.com/title/tt0093780/?ref_=hm_tpks_tt_i_1_pd_tp3926_pbr_ic,tt0093780.png
5522,Rollerball,Action|Drama|Sci-Fi,1975,https://www.imdb.com/title/tt0073631/?ref_=hm_tpks_tt_i_1_pd_tp3927_pbr_ic,tt0073631.png
5523,"Adventures of Pluto Nash, The",Action|Adventure|Comedy|Sci-Fi,2002,https://www.imdb.com/title/tt0180052/?ref_=hm_tpks_tt_i_1_pd_tp3928_pbr_ic,tt0180052.png
5524,Blue Crush,Adventure|Drama|Romance,2002,https://www.imdb.com/title/tt0300532/?ref_=hm_tpks_tt_i_1_pd_tp3929_pbr_ic,tt0300532.png
5525,Mostly Martha (Bella Martha),Comedy|Drama|Romance,2001,https://www.imdb.com/title/tt0246772/?ref_=hm_tpks_tt_i_1_pd_tp3930_pbr_ic,tt0246772.png
5527,Possession,Drama|Romance,2002,https://www.imdb.com/title/tt0256276/?ref_=hm_tpks_tt_i_1_pd_tp3931_pbr_ic,tt0256276.png
5528,One Hour Photo,Drama|Thriller,2002,https://www.imdb.com/title/tt0265459/?ref_=hm_tpks_tt_i_1_pd_tp3932_pbr_ic,tt0265459.png
5529,Serving Sara,Comedy|Romance,2002,https://www.imdb.com/title/tt0261289/?ref_=hm_tpks_tt_i_1_pd_tp3933_pbr_ic,tt0261289.png
5530,Simone (S1m0ne),Comedy|Drama|Fantasy|Sci-Fi,2002,https://www.imdb.com/title/tt0258153/?ref_=hm_tpks_tt_i_1_pd_tp3934_pbr_ic,tt0258153.png
5531,Undisputed,Drama,2002,https://www.imdb.com/title/tt0281322/?ref_=hm_tpks_tt_i_1_pd_tp3935_pbr_ic,tt0281322.png
5532,Amy's O (a.k.a. Amy's Orgasm),Comedy|Romance,2001,https://www.imdb.com/title/tt0280424/?ref_=hm_tpks_tt_i_1_pd_tp3936_pbr_ic,tt0280424.png
5537,Satin Rouge,Drama|Musical,2002,https://www.imdb.com/title/tt0300453/?ref_=hm_tpks_tt_i_1_pd_tp3937_pbr_ic,tt0300453.png
5538,"Care Bears Movie, The",Animation|Children|Fantasy,1985,https://www.imdb.com/title/tt0088885/?ref_=hm_tpks_tt_i_1_pd_tp3938_pbr_ic,tt0088885.png
5539,Care Bears Movie II: A New Generation,Animation|Children,1986,https://www.imdb.com/title/tt0090799/?ref_=hm_tpks_tt_i_1_pd_tp3939_pbr_ic,tt0090799.png
5540,Clash of the Titans,Action|Adventure|Fantasy|Romance,1981,https://www.imdb.com/title/tt0082186/?ref_=hm_tpks_tt_i_1_pd_tp3940_pbr_ic,tt0082186.png
5541,Hot Shots!,Action|Comedy|Romance|War,1991,https://www.imdb.com/title/tt0102059/?ref_=hm_tpks_tt_i_1_pd_tp3941_pbr_ic,tt0102059.png
5543,"Swarm, The",Action|Horror|Sci-Fi,1978,https://www.imdb.com/title/tt0078350/?ref_=hm_tpks_tt_i_1_pd_tp3942_pbr_ic,tt0078350.png
5544,Time After Time,Sci-Fi|Thriller,1979,https://www.imdb.com/title/tt0080025/?ref_=hm_tpks_tt_i_1_pd_tp3943_pbr_ic,tt0080025.png
5548,Down and Out in Beverly Hills,Comedy,1986,https://www.imdb.com/title/tt0090966/?ref_=hm_tpks_tt_i_1_pd_tp3944_pbr_ic,tt0090966.png
5550,Love Me Tender,Musical|Western,1956,https://www.imdb.com/title/tt0049452/?ref_=hm_tpks_tt_i_1_pd_tp3945_pbr_ic,tt0049452.png
5553,Stakeout,Comedy|Crime|Romance|Thriller,1987,https://www.imdb.com/title/tt0094025/?ref_=hm_tpks_tt_i_1_pd_tp3946_pbr_ic,tt0094025.png
5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com),Crime|Horror|Thriller,2002,https://www.imdb.com/title/tt0295254/?ref_=hm_tpks_tt_i_1_pd_tp3947_pbr_ic,tt0295254.png
5560,? nous la libert챕 (Freedom for Us),Comedy|Musical,1931,https://www.imdb.com/title/tt0022599/?ref_=hm_tpks_tt_i_1_pd_tp3948_pbr_ic,tt0022599.png
5562,Snipes,Drama|Thriller,2001,https://www.imdb.com/title/tt0275688/?ref_=hm_tpks_tt_i_1_pd_tp3949_pbr_ic,tt0275688.png
5563,City by the Sea,Crime|Drama,2002,https://www.imdb.com/title/tt0269095/?ref_=hm_tpks_tt_i_1_pd_tp3950_pbr_ic,tt0269095.png
5564,Swimfan,Thriller,2002,https://www.imdb.com/title/tt0283026/?ref_=hm_tpks_tt_i_1_pd_tp3951_pbr_ic,tt0283026.png
5568,Johnny Dangerously,Comedy,1984,https://www.imdb.com/title/tt0087507/?ref_=hm_tpks_tt_i_1_pd_tp3952_pbr_ic,tt0087507.png
5569,"Last House on the Left, The",Crime|Horror|Thriller,1972,https://www.imdb.com/title/tt0068833/?ref_=hm_tpks_tt_i_1_pd_tp3953_pbr_ic,tt0068833.png
5570,Thesis (Tesis),Drama|Horror|Thriller,1996,https://www.imdb.com/title/tt0117883/?ref_=hm_tpks_tt_i_1_pd_tp3954_pbr_ic,tt0117883.png
5572,Barbershop,Comedy,2002,https://www.imdb.com/title/tt0303714/?ref_=hm_tpks_tt_i_1_pd_tp3955_pbr_ic,tt0303714.png
5573,Stealing Harvard,Comedy|Crime,2002,https://www.imdb.com/title/tt0265808/?ref_=hm_tpks_tt_i_1_pd_tp3956_pbr_ic,tt0265808.png
5574,"Transporter, The",Action|Crime,2002,https://www.imdb.com/title/tt0293662/?ref_=hm_tpks_tt_i_1_pd_tp3957_pbr_ic,tt0293662.png
5575,Alias Betty (Betty Fisher et autres histoires),Crime|Drama,2001,https://www.imdb.com/title/tt0269329/?ref_=hm_tpks_tt_i_1_pd_tp3958_pbr_ic,tt0269329.png
5577,Igby Goes Down,Comedy|Drama,2002,https://www.imdb.com/title/tt0280760/?ref_=hm_tpks_tt_i_1_pd_tp3959_pbr_ic,tt0280760.png
5580,Aspen Extreme,Action,1993,https://www.imdb.com/title/tt0106315/?ref_=hm_tpks_tt_i_1_pd_tp3960_pbr_ic,tt0106315.png
5581,Betsy's Wedding,Comedy,1990,https://www.imdb.com/title/tt0099128/?ref_=hm_tpks_tt_i_1_pd_tp3961_pbr_ic,tt0099128.png
5582,Captain Ron,Adventure|Comedy,1992,https://www.imdb.com/title/tt0103924/?ref_=hm_tpks_tt_i_1_pd_tp3962_pbr_ic,tt0103924.png
5584,Ernest Goes to Jail,Comedy,1990,https://www.imdb.com/title/tt0099512/?ref_=hm_tpks_tt_i_1_pd_tp3963_pbr_ic,tt0099512.png
5585,Ernest Scared Stupid,Comedy,1991,https://www.imdb.com/title/tt0101821/?ref_=hm_tpks_tt_i_1_pd_tp3964_pbr_ic,tt0101821.png
5588,"Hills Have Eyes, The",Horror,1977,https://www.imdb.com/title/tt0077681/?ref_=hm_tpks_tt_i_1_pd_tp3965_pbr_ic,tt0077681.png
5589,Indian Summer,Comedy|Drama,1993,https://www.imdb.com/title/tt0107212/?ref_=hm_tpks_tt_i_1_pd_tp3966_pbr_ic,tt0107212.png
5590,"Mack, The",Crime,1973,https://www.imdb.com/title/tt0070350/?ref_=hm_tpks_tt_i_1_pd_tp3967_pbr_ic,tt0070350.png
5591,Monkey Trouble,Children|Comedy,1994,https://www.imdb.com/title/tt0110557/?ref_=hm_tpks_tt_i_1_pd_tp3968_pbr_ic,tt0110557.png
5596,Spaced Invaders,Adventure|Comedy|Sci-Fi,1990,https://www.imdb.com/title/tt0100666/?ref_=hm_tpks_tt_i_1_pd_tp3969_pbr_ic,tt0100666.png
5597,Suburban Commando,Comedy|Sci-Fi,1991,https://www.imdb.com/title/tt0103003/?ref_=hm_tpks_tt_i_1_pd_tp3970_pbr_ic,tt0103003.png
5601,"Yearling, The",Children|Drama,1946,https://www.imdb.com/title/tt0039111/?ref_=hm_tpks_tt_i_1_pd_tp3971_pbr_ic,tt0039111.png
5602,"Ladykillers, The",Comedy|Crime,1955,https://www.imdb.com/title/tt0048281/?ref_=hm_tpks_tt_i_1_pd_tp3972_pbr_ic,tt0048281.png
5603,"Lavender Hill Mob, The",Comedy|Crime,1951,https://www.imdb.com/title/tt0044829/?ref_=hm_tpks_tt_i_1_pd_tp3973_pbr_ic,tt0044829.png
5604,"Man in the White Suit, The",Comedy|Sci-Fi,1951,https://www.imdb.com/title/tt0044876/?ref_=hm_tpks_tt_i_1_pd_tp3974_pbr_ic,tt0044876.png
5607,"Son of the Bride (Hijo de la novia, El)",Comedy|Drama,2001,https://www.imdb.com/title/tt0292542/?ref_=hm_tpks_tt_i_1_pd_tp3975_pbr_ic,tt0292542.png
5608,"Das Experiment (Experiment, The)",Drama|Thriller,2001,https://www.imdb.com/title/tt0250258/?ref_=hm_tpks_tt_i_1_pd_tp3976_pbr_ic,tt0250258.png
5609,Ballistic: Ecks vs. Sever,Action|Thriller,2002,https://www.imdb.com/title/tt0308208/?ref_=hm_tpks_tt_i_1_pd_tp3977_pbr_ic,tt0308208.png
5610,"Banger Sisters, The",Comedy|Drama,2002,https://www.imdb.com/title/tt0280460/?ref_=hm_tpks_tt_i_1_pd_tp3978_pbr_ic,tt0280460.png
5611,"Four Feathers, The",Adventure|War,2002,https://www.imdb.com/title/tt0240510/?ref_=hm_tpks_tt_i_1_pd_tp3979_pbr_ic,tt0240510.png
5612,Trapped,Action|Thriller,2002,https://www.imdb.com/title/tt0280380/?ref_=hm_tpks_tt_i_1_pd_tp3980_pbr_ic,tt0280380.png
5613,8 Women,Comedy|Crime|Musical|Mystery,2002,https://www.imdb.com/title/tt0283832/?ref_=hm_tpks_tt_i_1_pd_tp3981_pbr_ic,tt0283832.png
5614,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le)",Drama|Romance,2001,https://www.imdb.com/title/tt0274497/?ref_=hm_tpks_tt_i_1_pd_tp3982_pbr_ic,tt0274497.png
5615,Invincible,Drama,2001,https://www.imdb.com/title/tt0245171/?ref_=hm_tpks_tt_i_1_pd_tp3983_pbr_ic,tt0245171.png
5617,Secretary,Comedy|Drama|Romance,2002,https://www.imdb.com/title/tt0274812/?ref_=hm_tpks_tt_i_1_pd_tp3984_pbr_ic,tt0274812.png
5618,Spirited Away (Sen to Chihiro no kamikakushi),Adventure|Animation|Fantasy,2001,https://www.imdb.com/title/tt0245429/?ref_=hm_tpks_tt_i_1_pd_tp3985_pbr_ic,tt0245429.png
5619,"Trials of Henry Kissinger, The",Documentary,2002,https://www.imdb.com/title/tt0326306/?ref_=hm_tpks_tt_i_1_pd_tp3986_pbr_ic,tt0326306.png
5620,Sweet Home Alabama,Comedy|Romance,2002,https://www.imdb.com/title/tt0256415/?ref_=hm_tpks_tt_i_1_pd_tp3987_pbr_ic,tt0256415.png
5621,"Tuxedo, The",Action|Comedy,2002,https://www.imdb.com/title/tt0290095/?ref_=hm_tpks_tt_i_1_pd_tp3988_pbr_ic,tt0290095.png
5625,Moonlight Mile,Drama|Romance,2002,https://www.imdb.com/title/tt0179098/?ref_=hm_tpks_tt_i_1_pd_tp3989_pbr_ic,tt0179098.png
5628,Wasabi,Action|Comedy|Crime|Drama|Thriller,2001,https://www.imdb.com/title/tt0281364/?ref_=hm_tpks_tt_i_1_pd_tp3990_pbr_ic,tt0281364.png
5629,Jonah: A VeggieTales Movie,Animation|Children|Musical,2002,https://www.imdb.com/title/tt0298388/?ref_=hm_tpks_tt_i_1_pd_tp3991_pbr_ic,tt0298388.png
5630,Red Dragon,Crime|Mystery|Thriller,2002,https://www.imdb.com/title/tt0289765/?ref_=hm_tpks_tt_i_1_pd_tp3992_pbr_ic,tt0289765.png
5632,Bloody Sunday,Drama,2002,https://www.imdb.com/title/tt0280491/?ref_=hm_tpks_tt_i_1_pd_tp3993_pbr_ic,tt0280491.png
5633,Heaven,Drama,2002,https://www.imdb.com/title/tt0246677/?ref_=hm_tpks_tt_i_1_pd_tp3994_pbr_ic,tt0246677.png
5635,"Man from Elysian Fields, The",Drama,2001,https://www.imdb.com/title/tt0265307/?ref_=hm_tpks_tt_i_1_pd_tp3995_pbr_ic,tt0265307.png
